Cupid Ltd.,Miscellaneous,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Quarterly Net Profit with falling Profit Margin (YoY),Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,1684.85,1862.15,239.25,2019.90
Cubex Tubings Ltd.,Metals - Non Ferrous,71.0,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",No Threat for this stock,69.55,70.60,24.25,74.10
Cube Highways Trust,,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.00,0.00,,None
Cubical Financial Services Ltd.,Finance - NBFC,1.99,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown Third Support (LTP < S3),RSI indicating price strength ,Red Flag: Large Swings Between Profit and Loss,1.99,1.99,1.19,2.42
CSJ Technologies Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Cuddapah Spinning Mills Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
CT Cotton Yarn Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynemic Products RE Ltd.,Dyes & Pigments,17.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,14.05,22.45,10.00,50.00
Dynemic Products PP Ltd.,Dyes & Pigments,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
CTIL Ltd.,Computers - Software Medium & Small,0.63,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,0.63,0.63,0.46,1.26
CSL Finance Ltd.,Finance - NBFC,435.85,Company with high TTM EPS Growth,Inefficient use of assets to generate profits - ROA declining in the last 2 years,Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,431.65,456.20,189.10,498.00
Dynachem Pharma (Exports) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynavision Ltd.,Electric Equipment,223.9,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,211.00,224.00,120.50,229.10
Dynamatic Technologies Ltd.,Compressors / Pumps,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,6008.00,6595.00,2310.00,6595.00
Dynamic Industries Ltd.,Dyes & Pigments,77.0,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,No Threat for this stock,75.80,81.00,52.00,84.00
Dynavox Electronic Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynasty Financial Corporation Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynemic Products Ltd.,Dyes & Pigments,274.0,Company reducing Debt,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,No Threat for this stock,272.85,277.90,230.00,418.70
Dynamic Services & Security Ltd.,Electronics - Components,NaN,Strong Annual EPS Growth,No weakness for this stock,Highest Recovery from 52 Week Low ,No Threat for this stock,109.40,117.00,16.25,164.75
Dynachem Pharmaceuticals (Export) Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dyna Lamps and Glass Works Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynamic Microsteppers Ltd.,Miscellaneous,9.75,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,9.75,9.75,5.25,9.75
Dwitiya Trading Ltd.,Trading,2.4,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,2.40,2.40,2.38,59.65
CTR Manufacturing Industries Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dwarikesh Sugar Industries Ltd.,Sugar,83.18,Company able to generate Net Cash - Improving Net Cash Flow for last 2 years,Degrowth in Revenue and Profit,No Opportunity for this stock,No Threat for this stock,82.95,84.10,75.00,109.80
Dynamatic Forgings India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynamic Archistructures Ltd.,Construction & Contracting - Civil,47.51,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,47.51,47.51,10.00,47.51
Dutron Polymers Ltd.,Plastics - Tubes/Pipes/Hoses & Fittings,162.3,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),RSI indicating price strength ,No Threat for this stock,162.30,162.30,113.20,169.40
Duro Pack Ltd.,Packaging - Packaging Materials,94.99,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Decline in Quarterly Net Profit with falling Profit Margin (YoY),RSI indicating price strength ,No Threat for this stock,92.44,97.91,58.75,121.20
Dwarkesh Finance Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dynamic Cables Ltd.,Cables,436.05,Company with Low Debt,Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,432.45,448.45,155.70,616.95
Dunlop India Ltd.,Tyres,10.41,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,10.11,11.17,10.11,31.60
Dynacons Systems and Solutions Ltd.,IT Services & Consulting,671.9,Strong Annual EPS Growth,Decline in Net Profit (QoQ),Highest Recovery from 52 Week Low ,No Threat for this stock,664.15,679.80,284.55,849.00
Dujodwala Paper Chemicals Ltd.,Chemicals,6.65,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,6.65,7.35,6.00,14.09
Duncans Industries Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dune Mercantile Ltd.,Trading,3.76,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,3.76,3.76,3.76,4.54
Dujohn Laboratories Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Duncans Industries Ltd.,Plantations - Tea & Coffee,9.1,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,8.31,9.15,7.51,17.05
Duncan Engineering Ltd.,Engineering - Industrial Equipments,537.75,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout First Resistance ( LTP > R1) ,No Threat for this stock,509.00,560.00,320.00,625.00
Duke Offshore Ltd.,Transport Infrastructure,10.92,"Strong Momentum: Price above short, medium and long term moving averages",Decline in Net Profit with falling Profit Margin (QoQ),Positive Breakout Second Resistance  ( LTP > R2) ,Red Flag: Large Swings Between Profit and Loss,10.00,10.92,5.96,14.31
Dudigital Global RE Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Duroply Industries Ltd.,Wood & Wood Products,174.15,Strong Annual EPS Growth,MFs decreased their shareholding last quarter,Insiders bought stocks ,No Threat for this stock,168.10,175.00,101.00,250.00
Dugar Housing Development Finance (India) Ltd.,Construction & Contracting - Housing,4.2,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,4.20,4.20,4.00,4.20
DUCVDCVDVBIJDCB Ltd.,Miscellaneous,NaN,New 52 Week High,No weakness for this stock,Positive Breakout Third Resistance ( LTP > R3) ,No Threat for this stock,0.00,0.00,0.00,0.00
Dupont Sportswear Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dudigital Global Ltd.,IT Services & Consulting,NaN,Company with Low Debt,Declining Net Cash Flow : Companies not able to generate net cash,RSI indicating price strength ,No Threat for this stock,57.05,58.60,29.69,83.80
Dufa Indian Samay Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Dugar Finance India Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Ducol Organics and Colours Ltd.,Dyes & Pigments,NaN,Company with Low Debt,MACD Crossover Below Signal Line,No Opportunity for this stock,No Threat for this stock,116.50,119.00,99.00,209.00
Duck Tarpaulins Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Duckfin International Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
DSP Nifty 50 Equal Weight ETF,ETF,274.99,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,273.46,275.49,194.25,287.96
DSPPSBKETF Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,RSI indicating price strength ,No Threat for this stock,58.82,59.45,0.00,66.00
DSPPVBKETF Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,23.60,24.35,0.00,27.50
DSP Nifty 50 ETF,ETF,220.85,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,No Opportunity for this stock,No Threat for this stock,219.40,222.99,170.95,254.00
DSP SILVER ETF,ETF,70.5,No Strength for this stock,"Weak Momentum: Price below Short, Medium and Long Term Averages",No Opportunity for this stock,No Threat for this stock,70.12,70.39,66.20,76.10
DSP Nifty Bank ETF,ETF,46.11,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,46.06,48.03,35.90,51.00
DSQ Software Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
DSP NIFTY MIDCAP 150 QUALITY 50 ETF,ETF,211.5,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,No Threat for this stock,210.26,212.82,151.15,215.15
DSPITETF Ltd.,Miscellaneous,NaN,Near 52 Week High,No weakness for this stock,RSI indicating price strength ,No Threat for this stock,37.21,37.49,0.00,39.40
DSPSENXETF Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,72.07,72.35,0.00,83.00
Elegant Pharmaceuticals Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
DSPGOLDETF Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,61.75,62.80,0.00,65.51
Exxaro Tiles Ltd.,Ceramics/Marble/Granite/Sanitaryware,117.1,Growth in Net Profit with increasing Profit Margin (QoQ),Decline in Quarterly Net Profit with falling Profit Margin (YoY),No Opportunity for this stock,No Threat for this stock,116.50,117.65,98.65,152.00
Ducon Infratechnologies Ltd.,Computer Peripherals,11.26,"Strong Momentum: Price above short, medium and long term moving averages","Negative profit growth, promoters decreasing shareholding QoQ",Highest Recovery from 52 Week Low ,No Threat for this stock,10.85,11.80,5.05,12.75
Expo Gas Containers Ltd.,Infrastructure,20.5,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Positive Breakout Second Resistance  ( LTP > R2) ,No Threat for this stock,20.00,20.50,10.00,20.50
Exquisite Exports Ltd.,,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,,,,None
Exotic Coal Ltd.,Detergents,3.61,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,No Threat for this stock,3.61,3.61,3.04,13.99
Eastern Logica Infoway Ltd.,Retailing,NaN,Annual Net Profits improving for last 2 years,Inefficient use of shareholder funds - ROE declining in the last 2 years,Highest Recovery from 52 Week Low ,No Threat for this stock,1240.00,1290.00,195.10,1444.95
EYANTRA VENTURES Ltd.,Diamond  &  Jewellery,0.0,Strong Annual EPS Growth,Negative Breakdown First Support (LTP < S1),Results Screener: Stocks with upcoming results which are seeing positive shifts in share price ,No Threat for this stock,584.80,584.80,34.40,596.70
